,day,precipitation,temp_max,temp_avg,temp_min,dew_point_max,dew_point_avg,dew_point_min,humidity_max,humidity_avg,humidity_min,wind_speed_max,wind_speed_avg,wind_speed_min,pressure_max,pressure_avg,pressure_min,month,year
1204,20,0.00,79,68.5,61,59,56.6,52,94,68.1,44,21,15.0,9,25.3,25.3,25.3,4,2018
1205,21,0.00,82,69.5,61,61,57.4,55,94,68.9,39,16,11.3,0,25.3,25.3,25.2,4,2018
1206,22,0.00,86,70.7,63,64,60.4,55,94,71.3,40,14,6.7,0,25.3,25.3,25.2,4,2018
1207,23,0.00,84,72.0,64,64,59.2,52,94,67.4,33,18,11.6,0,25.3,25.3,25.2,4,2018
1208,24,0.00,84,71.9,63,64,57.7,50,94,64.4,34,16,11.6,7,25.3,25.3,25.2,4,2018
1209,25,0.00,84,71.0,61,64,58.8,48,94,70.4,28,16,9.4,0,25.3,25.3,25.2,4,2018
1210,26,0.00,81,69.6,63,64,60.0,55,94,74.3,44,16,8.3,0,25.3,25.3,25.2,4,2018
1211,27,0.00,81,69.3,61,64,60.8,57,94,76.4,47,14,7.2,0,25.3,25.3,25.2,4,2018
1212,28,0.00,81,70.3,63,63,59.4,55,94,70.8,42,16,11.8,0,25.3,25.3,25.2,4,2018
1213,29,0.00,82,70.5,61,61,57.5,54,94,66.5,37,16,12.4,0,25.4,25.3,25.2,4,2018
1214,30,0.00,79,70.3,61,63,59.2,57,94,69.6,50,16,13.0,5,25.4,25.3,25.3,4,2018
1215,1,0.00,81,69.5,63,66,61.0,57,94,75.5,48,16,10.9,3,25.4,25.3,25.3,5,2018
1216,2,0.00,79,69.7,63,61,60.1,57,94,72.5,50,18,13.3,9,25.4,25.3,25.3,5,2018
1217,3,0.00,81,67.7,0,63,57.0,0,94,67.2,0,16,12.7,5,25.3,25.3,25.2,5,2018
1218,4,0.00,84,71.1,61,63,58.4,55,94,67.1,40,16,11.5,0,25.3,25.3,25.2,5,2018
1219,5,0.00,79,69.4,63,59,57.3,55,88,66.9,47,138,17.6,7,25.3,25.3,25.2,5,2018
1220,6,0.00,75,64.3,0,63,55.8,0,94,71.7,0,14,10.8,5,25.4,25.3,25.3,5,2018
1221,7,0.00,77,66.8,59,59,56.9,55,94,72.3,47,16,13.0,9,25.4,25.3,25.3,5,2018
1222,8,0.00,77,68.3,61,61,55.8,54,78,65.3,47,16,9.8,3,25.4,25.3,25.3,5,2018
1223,9,0.00,79,68.1,61,66,59.0,55,94,74.3,44,12,8.0,0,25.3,25.3,25.2,5,2018
1224,10,0.00,75,67.5,61,66,60.5,57,100,80.0,53,9,4.8,0,25.3,25.3,25.2,5,2018
1225,11,0.00,81,69.1,59,64,58.9,54,94,71.7,44,14,7.2,0,25.3,25.3,25.2,5,2018
1226,12,0.00,82,70.2,59,64,59.8,54,94,72.3,37,16,8.3,0,25.3,25.3,25.2,5,2018
1227,13,0.00,82,69.5,63,64,62.5,55,100,81.4,39,16,5.7,0,25.3,25.3,25.2,5,2018
1228,14,0.00,75,68.3,64,66,63.6,63,100,84.8,65,12,3.8,0,25.3,25.3,25.2,5,2018
1229,15,0.00,82,69.5,63,66,62.7,59,100,80.4,45,16,8.0,0,25.3,25.2,25.2,5,2018
1230,16,0.00,82,70.2,64,64,62.5,57,100,78.6,42,14,6.3,0,25.3,25.2,25.2,5,2018
1231,17,0.00,77,68.8,63,66,63.0,59,100,83.0,54,16,5.6,0,25.3,25.2,25.2,5,2018
1232,18,0.00,79,68.8,64,64,62.7,59,100,81.4,57,12,6.3,0,25.3,25.2,25.2,5,2018
1233,19,0.00,77,68.9,63,64,63.1,61,100,82.2,61,14,6.1,0,25.3,25.2,25.2,5,2018
1234,20,0.00,81,71.0,66,66,63.6,57,88,78.3,45,14,6.2,0,25.3,25.3,25.2,5,2018
1235,21,0.00,81,70.9,64,66,61.8,55,94,75.1,42,14,6.6,0,25.3,25.2,25.2,5,2018
1236,22,0.00,79,68.9,63,64,62.0,59,94,79.5,51,16,7.9,0,25.3,25.2,25.2,5,2018
1237,23,0.00,81,70.1,63,66,62.5,57,100,78.5,50,12,5.0,0,25.3,25.3,25.2,5,2018
1238,24,0.00,77,67.8,63,66,63.3,61,100,86.6,57,14,5.4,0,25.3,25.3,25.2,5,2018
1239,25,0.00,77,67.7,63,66,62.3,59,100,83.9,57,14,6.5,0,25.3,25.3,25.2,5,2018
1240,26,0.00,77,69.4,64,64,63.2,61,94,80.9,61,12,4.6,0,25.3,25.2,25.1,5,2018
1241,27,0.00,75,67.9,63,63,61.8,61,94,80.4,61,14,5.5,0,25.3,25.2,25.2,5,2018
1242,28,0.00,77,69.8,63,64,62.9,61,100,79.4,57,16,6.4,0,25.3,25.2,25.2,5,2018
1243,29,0.00,79,69.7,64,66,63.0,61,94,79.3,54,21,8.2,0,25.3,25.2,25.2,5,2018
1244,30,0.00,79,70.3,64,68,64.2,63,94,81.2,57,9,4.5,0,25.3,25.2,25.2,5,2018
1245,31,0.00,77,68.7,63,64,63.0,61,100,83.2,61,14,5.9,0,25.3,25.2,25.2,5,2018
1246,1,0.00,72,65.1,63,63,62.2,61,100,90.3,73,14,4.3,0,25.3,25.3,25.2,6,2018
1247,2,0.00,75,65.4,61,61,59.0,55,94,81.1,57,14,6.5,0,25.3,25.3,25.2,6,2018
1248,3,0.00,72,64.7,61,64,60.5,57,100,86.3,73,14,9.4,5,25.4,25.3,25.2,6,2018
1249,4,0.00,75,67.7,61,64,61.9,59,94,82.2,61,16,10.8,7,25.4,25.3,25.3,6,2018
1250,5,0.00,77,67.5,63,66,62.6,61,94,84.2,61,12,6.4,0,25.3,25.3,25.2,6,2018
1251,6,0.00,75,67.5,63,66,63.6,61,100,87.5,65,12,4.3,0,25.3,25.3,25.2,6,2018
1252,7,0.00,75,68.1,63,64,62.6,59,94,82.9,65,12,5.0,0,25.3,25.3,25.2,6,2018
1253,8,0.00,75,64.8,0,64,58.9,0,94,77.4,0,16,10.4,0,25.3,25.3,25.2,6,2018
1254,9,0.00,73,63.6,0,63,59.0,0,100,80.7,0,16,11.1,7,25.3,24.3,0.0,6,2018
1255,10,0.00,75,67.8,63,61,59.0,55,88,74.6,53,16,9.4,0,25.3,25.3,25.2,6,2018
1256,11,0.00,77,66.6,61,66,62.3,59,100,86.1,61,9,4.2,0,25.3,25.3,25.2,6,2018
1257,12,0.00,77,67.0,63,64,62.8,59,100,86.9,61,12,3.9,0,25.3,25.3,25.2,6,2018
1258,13,0.00,77,67.9,63,64,62.9,61,100,84.2,61,14,5.1,0,25.3,25.3,25.2,6,2018
1259,14,0.00,77,66.5,63,64,63.2,63,100,88.6,65,16,3.8,0,25.3,25.3,25.2,6,2018
1260,15,0.00,75,64.5,0,64,59.7,0,100,81.2,0,14,5.0,0,25.3,25.3,25.2,6,2018
1261,16,0.00,77,66.5,61,64,61.5,59,100,85.2,57,14,6.2,0,25.3,25.3,25.2,6,2018
1262,17,0.00,73,66.0,63,64,62.4,61,100,88.2,69,14,4.5,0,25.3,25.3,25.2,6,2018
1263,18,0.00,77,68.6,61,66,62.8,59,100,83.0,57,12,5.0,0,25.4,25.3,25.3,6,2018
1264,19,0.00,79,69.0,64,66,62.9,61,100,81.1,57,12,6.3,0,25.4,25.3,25.3,6,2018
1265,20,0.00,77,68.1,64,64,62.0,57,94,80.8,57,16,7.4,0,25.3,25.3,25.2,6,2018
1266,21,0.00,75,68.1,63,64,61.9,59,94,80.8,57,12,7.0,0,25.3,25.3,25.2,6,2018
1267,22,0.00,77,66.0,61,64,61.3,57,100,85.5,57,12,5.3,0,25.3,25.3,25.2,6,2018
1268,23,0.00,79,66.4,59,64,61.6,57,100,85.2,61,12,3.2,0,25.3,25.3,25.2,6,2018
1269,24,0.00,75,67.2,61,63,60.8,57,100,80.5,61,12,7.5,0,25.3,25.3,25.2,6,2018
1270,25,0.00,79,69.2,64,64,62.1,57,94,79.0,50,16,10.8,0,25.3,25.3,25.2,6,2018
1271,26,0.00,77,67.7,63,64,61.2,57,94,80.0,50,16,8.4,0,25.4,25.3,25.3,6,2018
1272,27,0.00,70,65.7,63,63,61.4,59,100,86.0,68,14,9.5,0,25.4,25.3,25.3,6,2018
1273,28,0.00,73,63.3,0,63,57.6,0,94,78.0,0,14,10.3,5,25.4,25.3,25.3,6,2018
1274,29,0.00,77,68.4,63,61,59.1,55,94,73.3,50,16,13.1,9,25.4,25.3,25.3,6,2018
1275,30,0.00,77,68.8,63,61,58.6,55,94,71.5,47,16,12.5,7,25.3,25.3,25.3,6,2018
1276,1,0.00,77,67.6,63,64,61.0,59,94,80.7,57,14,9.5,0,25.3,25.3,25.2,7,2018
1277,2,0.00,79,67.5,63,63,60.3,55,100,79.6,50,12,9.9,5,25.3,25.3,25.3,7,2018
1278,3,0.00,77,68.2,61,61,56.8,52,94,69.1,41,18,13.8,12,25.3,25.3,25.2,7,2018
1279,4,0.00,77,67.0,59,61,55.8,54,88,69.2,44,25,16.9,0,25.3,25.3,25.2,7,2018
1280,5,0.00,73,67.0,61,63,59.5,50,94,78.1,46,21,13.8,9,25.3,25.3,25.3,7,2018
1281,6,0.00,72,65.9,64,64,61.9,61,94,85.8,73,18,13.6,9,25.3,25.3,25.3,7,2018
1282,7,0.00,75,67.8,63,63,57.5,52,94,71.5,44,21,14.8,9,25.4,25.3,25.3,7,2018
1283,8,0.00,77,65.0,0,61,56.4,0,94,71.5,0,21,15.3,0,25.3,24.3,0.0,7,2018
1284,9,0.00,77,67.7,63,64,61.4,59,94,80.6,57,21,13.7,9,25.4,25.3,25.3,7,2018
1285,10,0.00,75,67.6,63,64,60.0,59,94,77.4,57,25,16.5,9,25.4,25.3,25.3,7,2018
1286,11,0.00,82,66.6,61,59,57.0,54,94,73.2,42,25,15.8,9,25.4,25.3,25.3,7,2018
1287,12,0.00,79,68.3,59,63,58.6,55,94,73.0,51,23,14.7,0,25.4,25.3,25.3,7,2018
1288,13,0.00,75,68.4,64,64,60.1,55,88,75.3,50,21,14.5,7,25.4,25.3,25.3,7,2018
1289,14,0.00,77,68.3,63,61,58.1,55,94,71.6,50,25,18.0,12,25.4,25.3,25.3,7,2018
1290,15,0.00,77,68.0,63,63,58.1,54,100,73.1,44,21,15.3,9,25.4,25.3,25.3,7,2018
1291,16,0.00,77,68.6,61,61,57.5,52,94,70.3,47,23,15.0,12,25.4,25.0,16.9,7,2018
1292,17,0.00,77,69.0,63,61,58.9,55,94,71.8,50,21,16.8,12,25.4,25.4,25.3,7,2018
1293,18,0.00,77,68.4,63,63,60.8,59,94,77.1,57,21,15.4,12,25.4,25.3,25.3,7,2018
1294,19,0.00,79,69.8,63,63,59.0,54,94,71.0,47,18,14.6,12,25.3,25.3,25.2,7,2018
1295,20,0.00,77,69.2,63,61,57.3,54,94,67.8,44,23,14.7,9,47.5,26.2,25.3,7,2018
1296,21,0.00,79,69.5,61,63,59.8,57,94,73.1,51,21,15.3,12,25.4,25.3,25.2,7,2018
1297,22,0.00,79,69.5,63,63,60.7,59,94,74.4,54,21,14.9,12,25.3,25.3,25.3,7,2018
1298,23,0.00,81,70.6,64,61,58.2,50,88,67.3,39,21,13.0,7,25.4,25.3,25.3,7,2018
1299,24,0.00,81,71.0,64,64,60.3,54,94,70.5,48,16,9.8,0,25.4,25.3,25.3,7,2018
1300,25,0.00,81,71.0,63,61,58.4,54,94,67.5,42,16,10.5,5,25.4,25.3,25.3,7,2018
1301,26,0.00,81,69.9,63,64,61.3,57,94,75.5,47,12,8.3,0,25.4,25.3,25.3,7,2018
1302,27,0.00,81,71.3,64,63,60.3,55,94,70.5,42,18,11.9,7,25.4,25.3,25.3,7,2018
1303,28,0.00,81,75.2,68,61,59.2,57,78,58.9,45,16,11.9,9,25.3,25.3,25.3,7,2018
1304,29,0.00,81,69.4,63,66,61.0,57,94,76.4,50,18,9.4,0,25.4,25.3,25.2,7,2018
1305,30,0.00,79,66.3,0,66,60.6,0,100,78.7,0,12,8.1,0,25.3,24.3,0.0,7,2018
1306,31,0.00,79,67.3,64,66,62.9,61,94,85.9,54,16,7.2,0,25.3,25.3,25.2,7,2018
1307,1,0.00,77,69.0,64,64,61.8,59,94,78.5,54,21,8.5,0,25.3,25.3,25.2,8,2018
1308,2,0.00,77,68.4,63,63,60.9,59,100,78.1,54,14,8.7,0,25.3,25.3,25.2,8,2018
1309,3,0.00,73,68.1,63,63,58.6,54,100,73.2,50,18,12.7,5,25.3,25.3,25.2,8,2018
1310,4,0.00,75,67.0,63,63,60.6,57,94,80.2,57,18,8.6,0,25.3,25.3,25.2,8,2018
1311,5,0.00,75,67.9,63,66,61.9,59,100,81.3,61,16,10.9,5,25.3,25.3,25.2,8,2018
1312,6,0.00,77,68.5,61,63,60.8,57,94,76.9,50,21,14.5,9,25.3,25.3,25.2,8,2018
1313,7,0.00,75,67.4,61,63,59.1,55,94,75.9,57,21,15.3,7,25.3,25.3,25.2,8,2018
1314,8,0.00,77,68.1,61,61,59.5,57,94,75.4,54,18,14.1,9,25.4,25.3,25.2,8,2018
1315,9,0.00,77,68.6,63,63,61.3,59,94,78.1,61,21,12.9,5,25.4,25.3,25.3,8,2018
1316,10,0.00,77,68.9,64,63,58.7,50,94,71.6,44,16,13.2,9,25.4,25.3,25.3,8,2018
1317,11,0.00,81,71.7,63,61,57.1,54,88,62.1,39,21,15.5,12,25.4,25.3,25.3,8,2018
1318,12,0.00,79,69.7,61,75,59.7,54,94,72.7,42,18,12.8,7,25.4,25.3,25.2,8,2018
1319,13,0.00,77,68.5,63,64,60.8,59,94,77.7,54,12,6.8,0,25.4,25.3,25.2,8,2018
1320,14,0.00,79,67.7,63,63,60.3,57,100,79.2,47,12,7.0,0,25.4,25.3,25.2,8,2018
1321,15,0.00,79,69.2,63,61,59.3,55,94,73.0,44,18,12.7,7,25.3,25.3,25.2,8,2018
1322,16,0.00,77,67.9,61,63,58.6,55,94,73.9,53,18,14.2,7,25.4,25.3,25.3,8,2018
1323,17,0.00,77,66.5,63,63,61.6,59,100,84.6,57,16,8.7,0,25.4,25.4,25.3,8,2018
1324,18,0.00,79,68.8,61,63,60.8,59,94,76.6,57,16,10.3,0,25.4,25.3,25.3,8,2018
1325,19,0.00,81,69.9,63,64,61.1,57,94,75.1,47,18,10.1,0,25.4,25.3,25.2,8,2018
1326,20,0.00,79,69.5,64,64,62.0,57,94,77.7,54,18,8.8,2,25.3,25.3,25.2,8,2018
1327,21,0.00,77,69.8,64,63,61.7,59,94,75.8,54,14,12.7,9,25.4,25.3,25.3,8,2018
1328,22,0.00,77,68.8,63,63,61.2,59,94,77.3,57,21,14.0,9,25.4,25.3,25.3,8,2018
1329,23,0.00,79,68.7,63,61,60.4,59,94,75.5,51,18,14.0,9,25.4,25.3,25.2,8,2018
1330,24,0.00,77,69.0,63,63,58.8,55,94,72.1,47,18,12.7,9,25.3,25.3,25.2,8,2018
1331,25,0.00,77,70.3,63,63,59.2,57,94,69.0,54,16,12.9,7,25.3,25.3,25.2,8,2018
1332,26,0.00,72,65.4,63,64,61.9,61,94,88.6,69,18,10.3,0,25.3,25.3,25.3,8,2018
1333,27,0.00,77,70.1,64,64,60.8,57,94,74.9,50,18,7.3,0,25.3,25.3,25.2,8,2018
1334,28,0.00,77,64.5,0,63,58.4,0,94,77.4,0,16,9.3,0,25.3,25.3,25.2,8,2018
1335,29,0.00,75,66.6,61,64,61.4,59,94,83.9,57,14,6.8,0,25.3,25.3,25.2,8,2018
1336,30,0.00,79,63.6,0,63,55.7,0,94,70.0,0,16,6.7,0,25.3,23.3,0.0,8,2018
1337,31,0.00,75,66.7,61,64,61.6,59,100,84.8,57,12,7.5,0,25.3,25.3,25.2,8,2018
1338,1,0.00,75,66.4,61,64,62.1,59,100,86.0,61,14,6.5,0,25.3,25.3,25.2,9,2018
1339,2,0.00,79,66.9,63,64,62.5,59,100,86.1,54,12,5.6,0,25.3,25.3,25.2,9,2018
1340,3,0.00,77,64.5,0,66,59.8,0,94,80.9,0,12,6.4,0,25.3,25.3,25.2,9,2018
1341,4,0.00,73,64.4,61,63,60.0,57,94,86.8,57,5,2.2,0,25.3,25.3,25.2,9,2018
1342,5,0.00,79,71.9,63,63,61.2,59,100,70.1,54,16,12.7,7,25.3,25.3,25.2,9,2018
1343,6,0.00,70,70.0,70,63,63.0,63,78,78.0,78,18,18.0,18,25.2,25.2,25.2,9,2018
1344,7,0.00,79,72.3,63,63,60.3,57,94,67.2,50,14,11.0,5,25.3,25.3,25.2,9,2018
1345,8,0.00,79,53.8,0,64,48.0,0,94,60.1,0,12,5.6,0,25.3,19.3,0.0,9,2018
1346,9,0.00,77,52.3,0,66,48.9,0,94,65.7,0,14,5.9,0,25.3,19.5,0.0,9,2018
1347,10,0.00,77,54.2,0,64,49.7,0,100,66.2,0,12,6.0,0,25.3,20.2,0.0,9,2018
1348,11,0.00,79,51.5,0,64,46.4,0,100,56.5,0,14,5.9,0,25.3,18.9,0.0,9,2018
1349,12,0.00,77,53.6,0,64,49.8,0,100,67.9,0,12,5.0,0,25.3,18.5,0.0,9,2018
1350,13,0.00,77,46.1,0,64,42.2,0,94,56.2,0,237,9.4,0,25.3,17.1,0.0,9,2018
1351,14,0.00,77,54.2,0,64,50.7,0,94,68.8,0,16,7.6,0,25.3,20.2,0.0,9,2018
1352,15,0.00,79,62.0,0,64,55.6,0,100,70.4,0,12,7.1,0,25.3,22.4,0.0,9,2018
1353,16,0.00,79,52.3,0,64,47.0,0,94,58.8,0,16,8.2,0,25.3,18.9,0.0,9,2018
1354,17,0.00,79,70.3,63,63,60.1,57,94,72.0,47,16,11.1,7,25.3,25.3,25.2,9,2018
1355,18,0.00,79,64.3,0,63,55.0,0,94,66.8,0,16,11.3,7,25.3,23.3,0.0,9,2018
1356,19,0.00,79,58.6,0,64,52.5,0,94,68.1,0,16,9.1,0,25.3,21.6,0.0,9,2018
1357,20,0.00,79,57.0,0,64,51.8,0,94,66.9,0,21,11.9,0,25.3,20.9,0.0,9,2018
1358,21,0.00,75,68.0,61,63,59.7,57,94,75.4,60,21,13.0,5,25.3,25.3,25.2,9,2018
1359,22,0.00,77,65.1,0,64,59.2,0,100,77.8,0,16,10.6,0,25.3,24.2,0.0,9,2018
1360,23,0.00,77,56.1,0,63,51.0,0,94,66.7,0,16,10.9,0,25.3,20.9,0.0,9,2018
1361,24,0.00,77,54.4,0,63,49.5,0,100,64.9,0,16,8.2,0,25.3,20.2,0.0,9,2018
1362,25,0.00,77,68.5,61,61,58.8,52,94,72.9,47,21,12.0,0,25.3,25.3,25.2,9,2018
1363,26,0.00,73,60.7,0,61,53.4,0,94,70.3,0,16,12.3,9,25.3,24.2,0.0,9,2018
1364,27,0.00,72,45.9,0,64,42.3,0,94,57.0,0,14,7.2,2,25.3,17.3,0.0,9,2018
1365,28,0.00,79,65.6,0,63,57.8,0,100,74.1,0,16,10.8,0,25.3,24.3,0.0,9,2018
1366,29,0.00,75,67.8,63,61,59.7,57,94,76.3,53,18,13.0,5,25.3,25.3,25.2,9,2018
1367,30,0.00,73,59.6,0,63,53.7,0,94,71.1,0,18,13.3,9,25.3,22.5,0.0,9,2018
1368,1,0.00,75,67.4,63,63,60.1,57,94,78.7,53,18,13.6,5,25.3,25.3,25.2,10,2018
1369,2,0.00,77,57.7,0,63,51.1,0,100,66.0,0,18,13.9,12,25.3,22.4,0.0,10,2018
1370,3,0.00,77,68.3,61,63,60.7,59,94,77.8,57,18,12.8,7,25.3,25.2,25.1,10,2018
1371,4,0.00,73,64.5,0,63,58.2,0,94,76.4,0,16,13.0,9,25.3,24.2,0.0,10,2018
1372,5,0.00,75,65.4,0,63,57.5,0,94,72.9,0,18,11.4,7,25.2,24.2,0.0,10,2018
1373,6,0.00,73,51.6,0,63,47.8,0,94,65.6,0,12,6.6,0,25.3,19.7,0.0,10,2018
1374,7,0.00,75,47.2,0,63,43.6,0,100,59.4,0,12,5.1,0,25.3,17.8,0.0,10,2018
1375,8,0.00,64,49.2,0,64,48.3,0,100,73.3,0,14,7.1,0,25.2,19.5,0.0,10,2018
1376,9,0.00,68,51.6,0,64,49.8,0,100,73.6,0,18,11.7,5,25.3,20.2,0.0,10,2018
1377,10,0.00,73,56.9,0,63,52.6,0,94,72.1,0,16,10.4,3,25.3,21.7,0.0,10,2018
1378,11,0.00,79,55.9,0,64,51.3,0,94,69.1,0,14,6.5,0,25.3,20.9,0.0,10,2018
1379,12,0.00,77,45.9,0,63,41.7,0,100,56.0,0,18,5.6,0,25.3,17.3,0.0,10,2018
1380,13,0.00,75,52.0,0,66,49.0,0,100,69.6,0,14,4.5,0,25.3,20.0,0.0,10,2018
1381,14,0.00,77,44.5,0,64,41.6,0,100,58.0,0,9,3.6,0,25.3,16.8,0.0,10,2018
1382,15,0.00,77,54.3,0,66,50.2,0,100,67.9,0,16,8.3,0,25.3,20.2,0.0,10,2018
1383,16,0.00,75,49.5,0,64,45.8,0,100,63.2,0,12,5.7,0,25.2,19.5,0.0,10,2018
1384,17,0.00,72,56.4,0,64,53.7,0,100,77.0,0,12,3.1,0,25.3,21.6,0.0,10,2018
1385,18,0.00,73,40.2,0,66,38.7,0,100,56.5,0,14,5.4,0,25.3,15.5,0.0,10,2018
1386,19,0.00,70,62.7,0,63,59.1,0,100,84.2,0,9,3.8,0,25.3,24.3,0.0,10,2018
1387,20,0.00,75,56.8,0,64,52.3,0,100,72.4,0,18,4.9,0,25.3,21.7,0.0,10,2018
1388,21,0.00,73,58.5,0,63,54.1,0,100,75.3,0,14,10.4,7,25.3,22.5,0.0,10,2018
1389,22,0.00,75,63.4,0,61,55.5,0,100,74.2,0,16,11.2,5,25.3,24.3,0.0,10,2018
1390,23,0.00,75,67.0,61,61,58.9,57,94,76.8,53,18,12.0,7,25.3,25.3,25.3,10,2018
1391,24,0.00,75,66.6,59,61,57.7,54,94,75.1,53,16,11.8,9,25.3,25.3,25.2,10,2018
1392,25,0.00,73,64.1,0,61,57.0,0,94,75.4,0,12,6.8,0,25.3,24.3,0.0,10,2018
1393,26,0.00,77,60.6,0,63,53.6,0,94,68.3,0,14,9.3,5,25.3,23.3,0.0,10,2018
1394,27,0.00,77,68.2,63,64,60.7,57,94,77.7,50,16,11.4,7,25.3,25.3,25.2,10,2018
1395,28,0.00,73,56.1,0,63,51.4,0,94,71.3,0,21,14.8,7,25.4,21.7,0.0,10,2018
1396,29,0.00,73,64.5,57,59,55.8,54,88,75.0,53,18,14.5,9,25.4,25.3,25.3,10,2018
1397,30,0.00,73,65.8,59,63,58.1,54,94,77.3,60,18,10.5,7,25.3,25.3,25.2,10,2018
1398,31,0.00,77,55.2,0,64,50.7,0,100,69.4,0,14,7.0,0,25.3,20.9,0.0,10,2018
1399,1,0.00,77,65.1,0,63,59.6,0,100,79.2,0,14,6.0,0,25.3,24.3,0.0,11,2018
1400,2,0.00,79,59.1,0,64,52.9,0,94,67.7,0,18,6.3,0,25.3,21.5,0.0,11,2018
1401,3,0.00,77,56.4,0,63,50.9,0,94,65.7,0,12,9.2,0,25.3,20.9,0.0,11,2018
1402,4,0.00,73,59.6,0,64,54.7,0,94,72.3,0,12,7.5,0,25.3,22.4,0.0,11,2018
1403,5,0.00,75,67.8,64,63,61.3,57,94,79.5,60,12,9.2,5,25.3,25.3,25.2,11,2018
1404,6,0.00,77,68.1,63,63,59.4,57,94,75.7,50,14,9.9,5,25.3,25.3,25.2,11,2018
1405,7,0.00,75,67.3,63,63,60.0,59,94,78.5,57,16,12.0,5,25.3,25.3,25.2,11,2018
1406,8,0.00,77,68.1,57,61,58.4,55,88,64.3,0,14,11.6,9,25.3,25.3,25.2,11,2018
1407,9,0.00,77,68.3,61,61,58.7,57,94,73.1,53,16,12.3,9,25.3,25.3,25.2,11,2018
1408,10,0.00,77,66.8,59,59,56.6,52,94,72.7,44,23,16.8,12,25.3,25.3,25.3,11,2018
1409,11,0.00,73,65.0,59,61,57.3,55,100,78.2,53,21,14.6,9,25.3,25.3,25.2,11,2018
1410,12,0.00,82,67.5,57,63,57.9,54,94,73.8,39,12,7.8,0,25.3,25.3,25.2,11,2018
1411,13,0.00,77,68.3,63,63,59.6,55,94,75.9,50,14,9.5,5,25.3,25.3,25.2,11,2018
1412,14,0.00,72,62.8,0,61,52.4,0,94,66.5,0,25,18.4,0,25.4,24.2,0.0,11,2018
1413,15,0.00,72,62.4,57,54,51.4,50,82,68.0,50,25,19.3,16,25.4,25.3,25.3,11,2018
1414,16,0.00,73,63.3,55,55,54.0,52,94,73.5,50,23,17.1,14,25.3,25.3,25.3,11,2018
1415,17,0.00,75,64.5,57,59,56.0,54,94,75.5,53,21,16.4,12,25.4,25.3,25.3,11,2018
1416,18,0.00,75,66.6,59,61,59.1,57,94,77.8,57,21,13.7,9,25.4,25.3,25.3,11,2018
1417,19,0.00,75,64.4,0,64,57.6,0,94,76.0,0,18,13.8,9,25.3,24.3,0.0,11,2018
1418,20,0.00,77,64.6,0,63,58.5,0,94,77.1,0,18,14.1,12,25.4,25.3,25.3,11,2018
1419,21,0.00,72,58.2,0,64,54.6,0,94,76.8,0,21,14.6,9,25.4,22.5,0.0,11,2018
1420,22,0.00,75,66.0,61,61,60.0,57,94,81.6,61,18,14.5,9,25.4,25.3,25.3,11,2018
1421,23,0.00,75,66.3,61,61,58.2,55,94,77.4,50,16,12.7,9,25.3,25.3,25.2,11,2018
1422,24,0.00,82,67.1,55,64,58.2,52,94,76.0,37,12,4.7,0,25.3,25.2,25.2,11,2018
1423,25,0.00,81,68.3,61,63,59.8,57,94,76.3,51,12,6.7,0,25.3,25.3,25.2,11,2018
1424,26,0.00,81,56.5,0,63,48.9,0,100,62.7,0,12,5.5,0,25.3,20.9,0.0,11,2018
1425,27,0.00,77,67.7,63,61,58.2,57,94,73.3,50,16,12.6,7,25.3,25.3,25.2,11,2018
1426,28,0.00,75,63.9,0,59,56.3,0,94,74.2,0,18,13.0,9,25.3,24.3,0.0,11,2018
1427,29,0.00,73,66.6,63,63,59.7,55,94,79.2,57,12,6.6,0,25.3,25.3,25.2,11,2018
1428,30,0.00,77,60.3,0,63,54.5,0,94,70.7,0,14,6.5,0,25.3,23.3,0.0,11,2018
1429,1,0.00,75,66.7,59,63,58.1,52,94,74.5,57,18,9.0,0,25.3,25.3,25.2,12,2018
1430,2,0.00,75,66.1,59,63,59.5,57,94,80.6,57,16,6.3,0,25.3,25.3,25.2,12,2018
1431,3,0.00,79,66.8,55,61,58.2,54,100,76.6,44,14,3.8,0,25.3,25.3,25.2,12,2018
1432,4,0.00,79,68.1,61,61,57.4,55,94,71.6,44,18,13.6,7,25.4,25.3,25.2,12,2018
1433,5,0.00,75,66.2,61,59,56.2,52,94,72.9,44,21,16.0,7,25.4,25.3,25.3,12,2018
1434,6,0.00,75,61.9,0,57,51.8,0,94,68.8,0,23,16.9,9,25.4,24.3,0.0,12,2018
1435,7,0.00,75,64.5,57,55,54.0,52,94,71.1,44,21,15.3,12,25.4,25.4,25.3,12,2018
1436,8,0.00,77,66.5,57,63,57.0,55,94,74.0,50,14,7.8,3,25.4,25.3,25.3,12,2018
1437,9,0.00,77,67.1,61,59,56.0,52,94,70.7,41,23,13.5,7,25.4,25.3,25.3,12,2018
1438,10,0.00,73,53.5,0,59,46.1,0,100,62.3,0,25,20.2,16,25.4,21.0,0.0,12,2018
1439,11,0.00,70,62.3,55,61,51.9,50,88,69.6,53,28,21.4,16,25.4,25.4,25.3,12,2018
1440,12,0.00,73,62.9,54,57,52.8,50,88,71.4,50,18,14.1,12,25.4,25.4,25.3,12,2018
1441,13,0.00,79,65.0,55,63,56.8,54,100,77.5,42,16,6.6,0,25.4,25.3,25.2,12,2018
1442,14,0.00,75,56.2,0,61,49.0,0,100,65.3,0,14,7.0,0,25.3,21.7,0.0,12,2018
